name,Type,Region,Zone
R30P_PV_256024,NREL Solar,MISO,MISO
R30P_PV_256025,NREL Solar,MISO,MISO
R30P_PV_256026,NREL Solar,MISO,MISO
R30P_PV_256028,NREL Solar,MISO,MISO
R30P_PV_256029,NREL Solar,MISO,MISO
R30P_PV_256500,NREL Solar,MISO,MISO
R30P_PV_264580,NREL Solar,MISO,MISO
R30P_PV_264594,NREL Solar,MISO,MISO
R30P_PV_264598,NREL Solar,MISO,MISO
R30P_PV_264599,NREL Solar,MISO,MISO
R30P_PV_264612,NREL Solar,MISO,MISO
R30P_PV_264616,NREL Solar,MISO,MISO
R30P_PV_264626,NREL Solar,MISO,MISO
R30P_PV_264635,NREL Solar,MISO,MISO
R30P_PV_264636,NREL Solar,MISO,MISO
R30P_PV_264688,NREL Solar,MISO,MISO
R30P_PV_264697,NREL Solar,MISO,MISO
R30P_PV_264706,NREL Solar,MISO,MISO
R30P_PV_264707,NREL Solar,MISO,MISO
R30P_PV_264722,NREL Solar,MISO,MISO
R30P_PV_264731,NREL Solar,MISO,MISO
R30P_PV_264751,NREL Solar,MISO,MISO
R30P_PV_264761,NREL Solar,MISO,MISO
R30P_PV_264765,NREL Solar,MISO,MISO
R30P_PV_264818,NREL Solar,MISO,MISO
R30P_PV_264839,NREL Solar,MISO,MISO
R30P_PV_264842,NREL Solar,MISO,MISO
R30P_PV_264888,NREL Solar,MISO,MISO
R30P_PV_270001,NREL Solar,PJM,PJM
R30P_PV_270607,NREL Solar,PJM,PJM
R30P_PV_270630,NREL Solar,PJM,PJM
R30P_PV_270644,NREL Solar,PJM,PJM
R30P_PV_270658,NREL Solar,PJM,PJM
R30P_PV_270664,NREL Solar,PJM,PJM
R30P_PV_270673,NREL Solar,MISO,MISO
R30P_PV_270688,NREL Solar,PJM,PJM
R30P_PV_270694,NREL Solar,PJM,PJM
R30P_PV_270702,NREL Solar,PJM,PJM
R30P_PV_270710,NREL Solar,PJM,PJM
R30P_PV_270728,NREL Solar,PJM,PJM
R30P_PV_270730,NREL Solar,PJM,PJM
R30P_PV_270734,NREL Solar,PJM,PJM
R30P_PV_270736,NREL Solar,PJM,PJM
R30P_PV_270743,NREL Solar,PJM,PJM
R30P_PV_270762,NREL Solar,PJM,PJM
R30P_PV_270766,NREL Solar,PJM,PJM
R30P_PV_270780,NREL Solar,PJM,PJM
R30P_PV_270808,NREL Solar,PJM,PJM
R30P_PV_270812,NREL Solar,PJM,PJM
R30P_PV_270820,NREL Solar,PJM,PJM
R30P_PV_270828,NREL Solar,PJM,PJM
R30P_PV_270851,NREL Solar,PJM,PJM
R30P_PV_270854,NREL Solar,MISO,MISO
R30P_PV_270884,NREL Solar,PJM,PJM
R30P_PV_270898,NREL Solar,PJM,PJM
R30P_PV_270900,NREL Solar,PJM,PJM
R30P_PV_270916,NREL Solar,PJM,PJM
R30P_PV_270918,NREL Solar,PJM,PJM
R30P_PV_270922,NREL Solar,PJM,PJM
R30P_PV_270932,NREL Solar,PJM,PJM
R30P_PV_274768,NREL Solar,PJM,PJM
R30P_PV_274769,NREL Solar,PJM,PJM
R30P_PV_300030,NREL Solar,MISO,MISO
R30P_PV_300035,NREL Solar,MISO,MISO
R30P_PV_300038,NREL Solar,MISO,MISO
R30P_PV_300040,NREL Solar,MISO,MISO
R30P_PV_300041,NREL Solar,MISO,MISO
R30P_PV_300042,NREL Solar,SPP,SPP
R30P_PV_300044,NREL Solar,MISO,MISO
R30P_PV_300047,NREL Solar,MISO,MISO
R30P_PV_300048,NREL Solar,MISO,MISO
R30P_PV_300049,NREL Solar,MISO,MISO
R30P_PV_300054,NREL Solar,MISO,MISO
R30P_PV_303204,NREL Solar,MISO,MISO
R30P_PV_303221,NREL Solar,MISO,MISO
R30P_PV_304045,NREL Solar,SERC,SERC
R30P_PV_304046,NREL Solar,SERC,SERC
R30P_PV_304054,NREL Solar,SERC,SERC
R30P_PV_304057,NREL Solar,SERC,SERC
R30P_PV_304066,NREL Solar,SERC,SERC
R30P_PV_304069,NREL Solar,SERC,SERC
R30P_PV_304073,NREL Solar,SERC,SERC
R30P_PV_304075,NREL Solar,SERC,SERC
R30P_PV_304079,NREL Solar,SERC,SERC
R30P_PV_304081,NREL Solar,SERC,SERC
R30P_PV_304083,NREL Solar,SERC,SERC
R30P_PV_304088,NREL Solar,SERC,SERC
R30P_PV_304094,NREL Solar,SERC,SERC
R30P_PV_304114,NREL Solar,SERC,SERC
R30P_PV_304123,NREL Solar,SERC,SERC
R30P_PV_304125,NREL Solar,SERC,SERC
R30P_PV_304136,NREL Solar,SERC,SERC
R30P_PV_304140,NREL Solar,SERC,SERC
R30P_PV_304151,NREL Solar,SERC,SERC
R30P_PV_304156,NREL Solar,SERC,SERC
R30P_PV_304160,NREL Solar,SERC,SERC
R30P_PV_304162,NREL Solar,SERC,SERC
R30P_PV_304179,NREL Solar,SERC,SERC
R30P_PV_304186,NREL Solar,SERC,SERC
R30P_PV_304188,NREL Solar,SERC,SERC
R30P_PV_304199,NREL Solar,SERC,SERC
R30P_PV_304200,NREL Solar,SERC,SERC
R30P_PV_304210,NREL Solar,SERC,SERC
R30P_PV_304214,NREL Solar,SERC,SERC
R30P_PV_304215,NREL Solar,SERC,SERC
R30P_PV_304222,NREL Solar,SERC,SERC
R30P_PV_304229,NREL Solar,SERC,SERC
R30P_PV_304247,NREL Solar,SERC,SERC
R30P_PV_304248,NREL Solar,SERC,SERC
R30P_PV_304297,NREL Solar,SERC,SERC
R30P_PV_304332,NREL Solar,SERC,SERC
R30P_PV_304361,NREL Solar,SERC,SERC
R30P_PV_304373,NREL Solar,SERC,SERC
R30P_PV_304380,NREL Solar,SERC,SERC
R30P_PV_304387,NREL Solar,SERC,SERC
R30P_PV_304390,NREL Solar,SERC,SERC
R30P_PV_304398,NREL Solar,SERC,SERC
R30P_PV_304415,NREL Solar,SERC,SERC
R30P_PV_304422,NREL Solar,SERC,SERC
R30P_PV_304443,NREL Solar,SERC,SERC
R30P_PV_304450,NREL Solar,SERC,SERC
R30P_PV_304451,NREL Solar,PJM,PJM
R30P_PV_304457,NREL Solar,SERC,SERC
R30P_PV_304471,NREL Solar,SERC,SERC
R30P_PV_304484,NREL Solar,SERC,SERC
R30P_PV_304497,NREL Solar,SERC,SERC
R30P_PV_304500,NREL Solar,SERC,SERC
R30P_PV_304582,NREL Solar,SERC,SERC
R30P_PV_304600,NREL Solar,SERC,SERC
R30P_PV_304614,NREL Solar,SERC,SERC
R30P_PV_304662,NREL Solar,SERC,SERC
R30P_PV_304671,NREL Solar,SERC,SERC
R30P_PV_304673,NREL Solar,SERC,SERC
R30P_PV_304699,NREL Solar,SERC,SERC
R30P_PV_304703,NREL Solar,SERC,SERC
R30P_PV_304704,NREL Solar,SERC,SERC
R30P_PV_304711,NREL Solar,SERC,SERC
R30P_PV_304730,NREL Solar,SERC,SERC
R30P_PV_304763,NREL Solar,SERC,SERC
R30P_PV_304769,NREL Solar,SERC,SERC
R30P_PV_304781,NREL Solar,SERC,SERC
R30P_PV_304803,NREL Solar,SERC,SERC
R30P_PV_304985,NREL Solar,SERC,SERC
R30P_PV_304998,NREL Solar,PJM,PJM
R30P_PV_305004,NREL Solar,SERC,SERC
R30P_PV_305069,NREL Solar,SERC,SERC
R30P_PV_305085,NREL Solar,SERC,SERC
R30P_PV_305088,NREL Solar,SERC,SERC
R30P_PV_305141,NREL Solar,PJM,PJM
R30P_PV_306101,NREL Solar,SERC,SERC
R30P_PV_306102,NREL Solar,SERC,SERC
R30P_PV_306103,NREL Solar,SERC,SERC
R30P_PV_306104,NREL Solar,SERC,SERC
R30P_PV_306105,NREL Solar,SERC,SERC
R30P_PV_306107,NREL Solar,SERC,SERC
R30P_PV_306110,NREL Solar,SERC,SERC
R30P_PV_306111,NREL Solar,SERC,SERC
R30P_PV_306113,NREL Solar,SERC,SERC
R30P_PV_306114,NREL Solar,SERC,SERC
R30P_PV_306116,NREL Solar,SERC,SERC
R30P_PV_306118,NREL Solar,SERC,SERC
R30P_PV_306119,NREL Solar,SERC,SERC
R30P_PV_306120,NREL Solar,SERC,SERC
R30P_PV_306121,NREL Solar,SERC,SERC
R30P_PV_306122,NREL Solar,SERC,SERC
R30P_PV_306126,NREL Solar,SERC,SERC
R30P_PV_306127,NREL Solar,SERC,SERC
R30P_PV_306128,NREL Solar,SERC,SERC
R30P_PV_306130,NREL Solar,SERC,SERC
R30P_PV_306131,NREL Solar,SERC,SERC
R30P_PV_306133,NREL Solar,SERC,SERC
R30P_PV_306134,NREL Solar,SERC,SERC
R30P_PV_306135,NREL Solar,SERC,SERC
R30P_PV_306136,NREL Solar,SERC,SERC
R30P_PV_306137,NREL Solar,SERC,SERC
R30P_PV_306138,NREL Solar,SERC,SERC
R30P_PV_306140,NREL Solar,SERC,SERC
R30P_PV_306141,NREL Solar,SERC,SERC
R30P_PV_306142,NREL Solar,SERC,SERC
R30P_PV_306143,NREL Solar,SERC,SERC
R30P_PV_306145,NREL Solar,SERC,SERC
R30P_PV_306147,NREL Solar,SERC,SERC
R30P_PV_306149,NREL Solar,SERC,SERC
R30P_PV_306150,NREL Solar,SERC,SERC
R30P_PV_306151,NREL Solar,SERC,SERC
R30P_PV_306154,NREL Solar,SERC,SERC
R30P_PV_306155,NREL Solar,SERC,SERC
R30P_PV_306156,NREL Solar,SERC,SERC
R30P_PV_306158,NREL Solar,SERC,SERC
R30P_PV_306159,NREL Solar,SERC,SERC
R30P_PV_306160,NREL Solar,SERC,SERC
R30P_PV_306161,NREL Solar,SERC,SERC
R30P_PV_306163,NREL Solar,SERC,SERC
R30P_PV_306164,NREL Solar,SERC,SERC
R30P_PV_306177,NREL Solar,SERC,SERC
R30P_PV_306535,NREL Solar,SERC,SERC
R30P_PV_306539,NREL Solar,SERC,SERC
R30P_PV_311381,NREL Solar,SERC,SERC
R30P_PV_311506,NREL Solar,SERC,SERC
R30P_PV_311688,NREL Solar,SERC,SERC
R30P_PV_312704,NREL Solar,SERC,SERC
R30P_PV_312705,NREL Solar,SERC,SERC
R30P_PV_312706,NREL Solar,SERC,SERC
R30P_PV_312708,NREL Solar,SERC,SERC
R30P_PV_312709,NREL Solar,SERC,SERC
R30P_PV_312710,NREL Solar,SERC,SERC
R30P_PV_312712,NREL Solar,SERC,SERC
R30P_PV_312713,NREL Solar,SERC,SERC
R30P_PV_312715,NREL Solar,SERC,SERC
R30P_PV_312717,NREL Solar,SERC,SERC
R30P_PV_312718,NREL Solar,SERC,SERC
R30P_PV_312719,NREL Solar,SERC,SERC
R30P_PV_312720,NREL Solar,SERC,SERC
R30P_PV_312722,NREL Solar,SERC,SERC
R30P_PV_312725,NREL Solar,SERC,SERC
R30P_PV_312726,NREL Solar,SERC,SERC
R30P_PV_312727,NREL Solar,SERC,SERC
R30P_PV_312732,NREL Solar,SERC,SERC
R30P_PV_312735,NREL Solar,SERC,SERC
R30P_PV_314005,NREL Solar,PJM,PJM
R30P_PV_314007,NREL Solar,PJM,PJM
R30P_PV_314017,NREL Solar,PJM,PJM
R30P_PV_314018,NREL Solar,PJM,PJM
R30P_PV_314023,NREL Solar,PJM,PJM
R30P_PV_314030,NREL Solar,PJM,PJM
R30P_PV_314038,NREL Solar,PJM,PJM
R30P_PV_314041,NREL Solar,PJM,PJM
R30P_PV_314061,NREL Solar,PJM,PJM
R30P_PV_314063,NREL Solar,PJM,PJM
R30P_PV_314067,NREL Solar,PJM,PJM
R30P_PV_314074,NREL Solar,PJM,PJM
R30P_PV_314079,NREL Solar,PJM,PJM
R30P_PV_314080,NREL Solar,PJM,PJM
R30P_PV_314081,NREL Solar,PJM,PJM
R30P_PV_314087,NREL Solar,PJM,PJM
R30P_PV_314093,NREL Solar,PJM,PJM
R30P_PV_314099,NREL Solar,PJM,PJM
R30P_PV_314103,NREL Solar,PJM,PJM
R30P_PV_314113,NREL Solar,PJM,PJM
R30P_PV_314117,NREL Solar,PJM,PJM
R30P_PV_314119,NREL Solar,PJM,PJM
R30P_PV_314125,NREL Solar,PJM,PJM
R30P_PV_314130,NREL Solar,PJM,PJM
R30P_PV_314131,NREL Solar,PJM,PJM
R30P_PV_314137,NREL Solar,PJM,PJM
R30P_PV_314140,NREL Solar,PJM,PJM
R30P_PV_314142,NREL Solar,PJM,PJM
R30P_PV_314170,NREL Solar,PJM,PJM
R30P_PV_314171,NREL Solar,PJM,PJM
R30P_PV_314176,NREL Solar,PJM,PJM
R30P_PV_314182,NREL Solar,PJM,PJM
R30P_PV_314218,NREL Solar,PJM,PJM
R30P_PV_314222,NREL Solar,PJM,PJM
R30P_PV_314227,NREL Solar,PJM,PJM
R30P_PV_314228,NREL Solar,PJM,PJM
R30P_PV_314232,NREL Solar,PJM,PJM
R30P_PV_314233,NREL Solar,PJM,PJM
R30P_PV_314236,NREL Solar,PJM,PJM
R30P_PV_314242,NREL Solar,PJM,PJM
R30P_PV_314253,NREL Solar,PJM,PJM
R30P_PV_314257,NREL Solar,PJM,PJM
R30P_PV_314258,NREL Solar,PJM,PJM
R30P_PV_314268,NREL Solar,PJM,PJM
R30P_PV_314281,NREL Solar,PJM,PJM
R30P_PV_314288,NREL Solar,PJM,PJM
R30P_PV_314290,NREL Solar,PJM,PJM
R30P_PV_314303,NREL Solar,PJM,PJM
R30P_PV_314306,NREL Solar,PJM,PJM
R30P_PV_314309,NREL Solar,PJM,PJM
R30P_PV_314322,NREL Solar,PJM,PJM
R30P_PV_314331,NREL Solar,PJM,PJM
R30P_PV_314333,NREL Solar,PJM,PJM
R30P_PV_314339,NREL Solar,PJM,PJM
R30P_PV_314343,NREL Solar,PJM,PJM
R30P_PV_314346,NREL Solar,PJM,PJM
R30P_PV_314352,NREL Solar,PJM,PJM
R30P_PV_314386,NREL Solar,PJM,PJM
R30P_PV_314390,NREL Solar,PJM,PJM
R30P_PV_314418,NREL Solar,PJM,PJM
R30P_PV_314423,NREL Solar,PJM,PJM
R30P_PV_314466,NREL Solar,PJM,PJM
R30P_PV_314480,NREL Solar,PJM,PJM
R30P_PV_314481,NREL Solar,PJM,PJM
R30P_PV_314485,NREL Solar,PJM,PJM
R30P_PV_314486,NREL Solar,PJM,PJM
R30P_PV_314490,NREL Solar,PJM,PJM
R30P_PV_314494,NREL Solar,PJM,PJM
R30P_PV_314505,NREL Solar,PJM,PJM
R30P_PV_314508,NREL Solar,PJM,PJM
R30P_PV_314514,NREL Solar,PJM,PJM
R30P_PV_314525,NREL Solar,PJM,PJM
R30P_PV_314533,NREL Solar,PJM,PJM
R30P_PV_314537,NREL Solar,PJM,PJM
R30P_PV_314540,NREL Solar,PJM,PJM
R30P_PV_314550,NREL Solar,PJM,PJM
R30P_PV_314561,NREL Solar,PJM,PJM
R30P_PV_314563,NREL Solar,PJM,PJM
R30P_PV_314610,NREL Solar,PJM,PJM
R30P_PV_314638,NREL Solar,PJM,PJM
R30P_PV_314639,NREL Solar,PJM,PJM
R30P_PV_314651,NREL Solar,PJM,PJM
R30P_PV_314677,NREL Solar,PJM,PJM
R30P_PV_314686,NREL Solar,PJM,PJM
R30P_PV_314692,NREL Solar,PJM,PJM
R30P_PV_314697,NREL Solar,PJM,PJM
R30P_PV_314741,NREL Solar,PJM,PJM
R30P_PV_314749,NREL Solar,PJM,PJM
R30P_PV_314751,NREL Solar,PJM,PJM
R30P_PV_314759,NREL Solar,PJM,PJM
R30P_PV_314772,NREL Solar,PJM,PJM
R30P_PV_314777,NREL Solar,PJM,PJM
R30P_PV_314794,NREL Solar,PJM,PJM
R30P_PV_314803,NREL Solar,PJM,PJM
R30P_PV_314805,NREL Solar,PJM,PJM
R30P_PV_314810,NREL Solar,PJM,PJM
R30P_PV_314820,NREL Solar,PJM,PJM
R30P_PV_314854,NREL Solar,PJM,PJM
R30P_PV_314855,NREL Solar,PJM,PJM
R30P_PV_314870,NREL Solar,PJM,PJM
R30P_PV_314905,NREL Solar,PJM,PJM
R30P_PV_314910,NREL Solar,PJM,PJM
R30P_PV_314923,NREL Solar,PJM,PJM
R30P_PV_317017,NREL Solar,SERC,SERC
R30P_PV_317061,NREL Solar,SERC,SERC
R30P_PV_317221,NREL Solar,SERC,SERC
R30P_PV_317264,NREL Solar,SERC,SERC
R30P_PV_318021,NREL Solar,MISO,MISO
R30P_PV_324070,NREL Solar,SERC,SERC
R30P_PV_324071,NREL Solar,SERC,SERC
R30P_PV_324072,NREL Solar,PJM,PJM
R30P_PV_324073,NREL Solar,SERC,SERC
R30P_PV_324100,NREL Solar,PJM,PJM
R30P_PV_324101,NREL Solar,SERC,SERC
R30P_PV_324102,NREL Solar,PJM,PJM
R30P_PV_324103,NREL Solar,PJM,PJM
R30P_PV_324104,NREL Solar,SERC,SERC
R30P_PV_324106,NREL Solar,PJM,PJM
R30P_PV_324107,NREL Solar,SERC,SERC
R30P_PV_324108,NREL Solar,SERC,SERC
R30P_PV_324110,NREL Solar,MISO,MISO
R30P_PV_324111,NREL Solar,SERC,SERC
R30P_PV_324113,NREL Solar,SERC,SERC
R30P_PV_324115,NREL Solar,PJM,PJM
R30P_PV_324116,NREL Solar,PJM,PJM
R30P_PV_335070,NREL Solar,MISO,MISO
R30P_PV_335190,NREL Solar,MISO,MISO
R30P_PV_335500,NREL Solar,MISO,MISO
R30P_PV_335661,NREL Solar,MISO,MISO
R30P_PV_335816,NREL Solar,MISO,MISO
R30P_PV_335817,NREL Solar,MISO,MISO
R30P_PV_335818,NREL Solar,MISO,MISO
R30P_PV_335825,NREL Solar,MISO,MISO
R30P_PV_336043,NREL Solar,MISO,MISO
R30P_PV_336060,NREL Solar,MISO,MISO
R30P_PV_336067,NREL Solar,MISO,MISO
R30P_PV_336112,NREL Solar,MISO,MISO
R30P_PV_336113,NREL Solar,MISO,MISO
R30P_PV_336214,NREL Solar,MISO,MISO
R30P_PV_336260,NREL Solar,MISO,MISO
R30P_PV_336263,NREL Solar,MISO,MISO
R30P_PV_336268,NREL Solar,MISO,MISO
R30P_PV_336436,NREL Solar,MISO,MISO
R30P_PV_336562,NREL Solar,MISO,MISO
R30P_PV_336830,NREL Solar,MISO,MISO
R30P_PV_336839,NREL Solar,MISO,MISO
R30P_PV_336841,NREL Solar,MISO,MISO
R30P_PV_336842,NREL Solar,MISO,MISO
R30P_PV_336843,NREL Solar,SERC,SERC
R30P_PV_336848,NREL Solar,MISO,MISO
R30P_PV_336849,NREL Solar,MISO,MISO
R30P_PV_336861,NREL Solar,MISO,MISO
R30P_PV_336862,NREL Solar,SERC,SERC
R30P_PV_336863,NREL Solar,SERC,SERC
R30P_PV_336864,NREL Solar,MISO,MISO
R30P_PV_336865,NREL Solar,MISO,MISO
R30P_PV_337000,NREL Solar,MISO,MISO
R30P_PV_337011,NREL Solar,SERC,SERC
R30P_PV_337050,NREL Solar,MISO,MISO
R30P_PV_337100,NREL Solar,MISO,MISO
R30P_PV_337120,NREL Solar,SERC,SERC
R30P_PV_337140,NREL Solar,MISO,MISO
R30P_PV_337161,NREL Solar,MISO,MISO
R30P_PV_337162,NREL Solar,SERC,SERC
R30P_PV_337163,NREL Solar,MISO,MISO
R30P_PV_337180,NREL Solar,MISO,MISO
R30P_PV_337368,NREL Solar,MISO,MISO
R30P_PV_337420,NREL Solar,MISO,MISO
R30P_PV_337515,NREL Solar,MISO,MISO
R30P_PV_337561,NREL Solar,MISO,MISO
R30P_PV_337594,NREL Solar,MISO,MISO
R30P_PV_337633,NREL Solar,MISO,MISO
R30P_PV_337643,NREL Solar,MISO,MISO
R30P_PV_337753,NREL Solar,MISO,MISO
R30P_PV_337808,NREL Solar,MISO,MISO
R30P_PV_337860,NREL Solar,MISO,MISO
R30P_PV_337909,NREL Solar,MISO,MISO
R30P_PV_337922,NREL Solar,MISO,MISO
R30P_PV_337937,NREL Solar,MISO,MISO
R30P_PV_337957,NREL Solar,MISO,MISO
R30P_PV_337997,NREL Solar,MISO,MISO
R30P_PV_338144,NREL Solar,MISO,MISO
R30P_PV_338162,NREL Solar,MISO,MISO
R30P_PV_338188,NREL Solar,MISO,MISO
R30P_PV_339086,NREL Solar,SERC,SERC
R30P_PV_339100,NREL Solar,SERC,SERC
R30P_PV_340561,NREL Solar,SERC,SERC
R30P_PV_340562,NREL Solar,SERC,SERC
R30P_PV_341036,NREL Solar,PJM,PJM
R30P_PV_341890,NREL Solar,PJM,PJM
R30P_PV_342180,NREL Solar,PJM,PJM
R30P_PV_344078,NREL Solar,MISO,MISO
R30P_PV_344102,NREL Solar,MISO,MISO
R30P_PV_344265,NREL Solar,MISO,MISO
R30P_PV_344327,NREL Solar,MISO,MISO
R30P_PV_344535,NREL Solar,MISO,MISO
R30P_PV_344648,NREL Solar,MISO,MISO
R30P_PV_344732,NREL Solar,MISO,MISO
R30P_PV_344849,NREL Solar,MISO,MISO
R30P_PV_344884,NREL Solar,MISO,MISO
R30P_PV_344974,NREL Solar,MISO,MISO
R30P_PV_345045,NREL Solar,MISO,MISO
R30P_PV_345238,NREL Solar,MISO,MISO
R30P_PV_345408,NREL Solar,MISO,MISO
R30P_PV_345435,NREL Solar,MISO,MISO
R30P_PV_345667,NREL Solar,MISO,MISO
R30P_PV_345747,NREL Solar,MISO,MISO
R30P_PV_345773,NREL Solar,MISO,MISO
R30P_PV_345857,NREL Solar,MISO,MISO
R30P_PV_345992,NREL Solar,MISO,MISO
R30P_PV_346713,NREL Solar,MISO,MISO
R30P_PV_347325,NREL Solar,MISO,MISO
R30P_PV_347340,NREL Solar,MISO,MISO
R30P_PV_347850,NREL Solar,MISO,MISO
R30P_PV_347962,NREL Solar,MISO,MISO
R30P_PV_348151,NREL Solar,MISO,MISO
R30P_PV_348285,NREL Solar,MISO,MISO
R30P_PV_348424,NREL Solar,MISO,MISO
R30P_PV_348776,NREL Solar,MISO,MISO
R30P_PV_348778,NREL Solar,MISO,MISO
R30P_PV_348851,NREL Solar,MISO,MISO
R30P_PV_348882,NREL Solar,MISO,MISO
R30P_PV_348887,NREL Solar,MISO,MISO
R30P_PV_349662,NREL Solar,MISO,MISO
R30P_PV_360001,NREL Solar,SERC,SERC
R30P_PV_360010,NREL Solar,SERC,SERC
R30P_PV_360013,NREL Solar,SERC,SERC
R30P_PV_360015,NREL Solar,SERC,SERC
R30P_PV_360017,NREL Solar,SERC,SERC
R30P_PV_360019,NREL Solar,SERC,SERC
R30P_PV_360021,NREL Solar,SERC,SERC
R30P_PV_360025,NREL Solar,SERC,SERC
R30P_PV_360030,NREL Solar,SERC,SERC
R30P_PV_360033,NREL Solar,SERC,SERC
R30P_PV_360035,NREL Solar,SERC,SERC
R30P_PV_360037,NREL Solar,SERC,SERC
R30P_PV_360040,NREL Solar,SERC,SERC
R30P_PV_360042,NREL Solar,SERC,SERC
R30P_PV_360044,NREL Solar,SERC,SERC
R30P_PV_360048,NREL Solar,SERC,SERC
R30P_PV_360050,NREL Solar,SERC,SERC
R30P_PV_360052,NREL Solar,SERC,SERC
R30P_PV_360058,NREL Solar,SERC,SERC
R30P_PV_360060,NREL Solar,SERC,SERC
R30P_PV_360065,NREL Solar,SERC,SERC
R30P_PV_360069,NREL Solar,SERC,SERC
R30P_PV_360071,NREL Solar,SERC,SERC
R30P_PV_360079,NREL Solar,SERC,SERC
R30P_PV_360081,NREL Solar,SERC,SERC
R30P_PV_360085,NREL Solar,SERC,SERC
R30P_PV_360088,NREL Solar,SERC,SERC
R30P_PV_360090,NREL Solar,SERC,SERC
R30P_PV_360093,NREL Solar,SERC,SERC
R30P_PV_360097,NREL Solar,SERC,SERC
R30P_PV_360102,NREL Solar,SERC,SERC
R30P_PV_360106,NREL Solar,SERC,SERC
R30P_PV_360515,NREL Solar,SERC,SERC
R30P_PV_360541,NREL Solar,SERC,SERC
R30P_PV_360542,NREL Solar,SERC,SERC
R30P_PV_360568,NREL Solar,SERC,SERC
R30P_PV_360581,NREL Solar,SERC,SERC
R30P_PV_360582,NREL Solar,SERC,SERC
R30P_PV_360586,NREL Solar,SERC,SERC
R30P_PV_360594,NREL Solar,MISO,MISO
R30P_PV_360612,NREL Solar,SERC,SERC
R30P_PV_360621,NREL Solar,SERC,SERC
R30P_PV_360662,NREL Solar,SERC,SERC
R30P_PV_361454,NREL Solar,SERC,SERC
R30P_PV_361500,NREL Solar,SERC,SERC
R30P_PV_361502,NREL Solar,SERC,SERC
R30P_PV_361505,NREL Solar,SERC,SERC
R30P_PV_361509,NREL Solar,SERC,SERC
R30P_PV_361530,NREL Solar,SERC,SERC
R30P_PV_370101,NREL Solar,SERC,SERC
R30P_PV_370103,NREL Solar,SERC,SERC
R30P_PV_370105,NREL Solar,SERC,SERC
R30P_PV_370108,NREL Solar,SERC,SERC
R30P_PV_370112,NREL Solar,SERC,SERC
R30P_PV_370171,NREL Solar,SERC,SERC
R30P_PV_370201,NREL Solar,SERC,SERC
R30P_PV_370202,NREL Solar,SERC,SERC
R30P_PV_370204,NREL Solar,SERC,SERC
R30P_PV_370207,NREL Solar,SERC,SERC
R30P_PV_370302,NREL Solar,SERC,SERC
R30P_PV_370305,NREL Solar,SERC,SERC
R30P_PV_370307,NREL Solar,SERC,SERC
R30P_PV_370402,NREL Solar,SERC,SERC
R30P_PV_370406,NREL Solar,SERC,SERC
R30P_PV_370408,NREL Solar,SERC,SERC
R30P_PV_370501,NREL Solar,SERC,SERC
R30P_PV_370507,NREL Solar,SERC,SERC
R30P_PV_370603,NREL Solar,SERC,SERC
R30P_PV_370605,NREL Solar,SERC,SERC
R30P_PV_380001,NREL Solar,SERC,SERC
R30P_PV_380005,NREL Solar,SERC,SERC
R30P_PV_380009,NREL Solar,SERC,SERC
R30P_PV_380012,NREL Solar,SERC,SERC
R30P_PV_380013,NREL Solar,SERC,SERC
R30P_PV_380015,NREL Solar,SERC,SERC
R30P_PV_380018,NREL Solar,SERC,SERC
R30P_PV_380021,NREL Solar,SERC,SERC
R30P_PV_380022,NREL Solar,SERC,SERC
R30P_PV_380024,NREL Solar,SERC,SERC
R30P_PV_380025,NREL Solar,SERC,SERC
R30P_PV_380029,NREL Solar,SERC,SERC
R30P_PV_380034,NREL Solar,SERC,SERC
R30P_PV_380037,NREL Solar,SERC,SERC
R30P_PV_380044,NREL Solar,SERC,SERC
R30P_PV_380051,NREL Solar,SERC,SERC
R30P_PV_380060,NREL Solar,SERC,SERC
R30P_PV_380061,NREL Solar,SERC,SERC
R30P_PV_380069,NREL Solar,SERC,SERC
R30P_PV_380074,NREL Solar,SERC,SERC
R30P_PV_380075,NREL Solar,SERC,SERC
R30P_PV_380082,NREL Solar,SERC,SERC
R30P_PV_380086,NREL Solar,SERC,SERC
R30P_PV_380089,NREL Solar,SERC,SERC
R30P_PV_380091,NREL Solar,SERC,SERC
R30P_PV_380093,NREL Solar,SERC,SERC
R30P_PV_380094,NREL Solar,SERC,SERC
R30P_PV_380096,NREL Solar,SERC,SERC
R30P_PV_380097,NREL Solar,SERC,SERC
R30P_PV_380098,NREL Solar,SERC,SERC
R30P_PV_380100,NREL Solar,SERC,SERC
R30P_PV_380101,NREL Solar,SERC,SERC
R30P_PV_380102,NREL Solar,SERC,SERC
R30P_PV_380103,NREL Solar,SERC,SERC
R30P_PV_380104,NREL Solar,SERC,SERC
R30P_PV_380106,NREL Solar,SERC,SERC
R30P_PV_380107,NREL Solar,SERC,SERC
R30P_PV_380108,NREL Solar,SERC,SERC
R30P_PV_380110,NREL Solar,SERC,SERC
R30P_PV_380113,NREL Solar,SERC,SERC
R30P_PV_380117,NREL Solar,SERC,SERC
R30P_PV_380118,NREL Solar,SERC,SERC
R30P_PV_380120,NREL Solar,SERC,SERC
R30P_PV_380123,NREL Solar,SERC,SERC
R30P_PV_380124,NREL Solar,SERC,SERC
R30P_PV_380127,NREL Solar,SERC,SERC
R30P_PV_380128,NREL Solar,SERC,SERC
