name,Type,Region,Zone
PV_SC3_SRP_15216,PV,SRP,WECC
PV_SC3_SRP_15219,PV,SRP,WECC
PV_SC3_TEP_16103,PV,TEPC,WECC
PV_SC3_TEP_16105,PV,TEPC,WECC
PV_SC3_TEP_16126,PV,TEPC,WECC
PV_SC3_WACM_73143,PV,WACM,WECC
PV_SC3_WACM_73380,PV,WACM,WECC
PV_SC3_WACM_73392,PV,WACM,WECC
PV_SC3_WACM_73579,PV,WACM,WECC
PV_SC3_WALC_17016,PV,WALC,WECC
PV_SC3_WALC_19029,PV,WALC,WECC
PV_SC3_WALC_19062,PV,WALC,WECC
PV_SC3_WALC_19208,PV,WALC,WECC
PV_SC3_WALC_19310,PV,WALC,WECC
PV_SC3_WALC_79024,PV,WALC,WECC
PwrCountyN,Wind,PAID,WECC
PwrCountyS,Wind,PAID,WECC
Pyramid_1,Gas CT,PNM,WECC
Pyramid_2,Gas CT,PNM,WECC
Pyramid_3,Gas CT,PNM,WECC
Pyramid_4,Gas CT,PNM,WECC
Quality_Wind_1,Wind,BCHA,WECC
Quality_Wind_2,Wind,BCHA,WECC
Quality_Wind_3,Wind,BCHA,WECC
Quality_Wind_4,Wind,BCHA,WECC
Quality_Wind_5,Wind,BCHA,WECC
Quality_Wind_6,Wind,BCHA,WECC
Quality_Wind_7,Wind,BCHA,WECC
QueenCreek,PV,SRP,WECC
Queenstown,Gas CT,AESO,WECC
Quincy_1,Biomass,CIPV,WECC
Quincy_2,Biomass,CIPV,WECC
QuincyChute,Hydro,GCPD,WECC
R_C_Kirkwood_1,Hydro,CIPV,WECC
R_C_Kirkwood_2,Hydro,CIPV,WECC
R_C_Kirkwood_3,Hydro,CIPV,WECC
Radar_Ridge,Wind,BPAT,WECC
Raft_River1,Geothermal,IPFE,WECC
Raging_River2_1,Hydro,BCHA,WECC
Raging_River2_2,Hydro,BCHA,WECC
Rainbow4_4,Gas CT,AESO,WECC
Rainbow5_5,Gas CT,AESO,WECC
Rainbow9,Hydro,NWMT,WECC
Ralph_Wind,Wind,CIPV,WECC
Ralston,Hydro,CIPV,WECC
Ramonas_L_1,Hydro,BCHA,WECC
Ramonas_U_1,Hydro,BCHA,WECC
Rancho,Hydro,CISD,WECC
Rapid_Response,Gas CT,BANC,WECC
Rathdrum_1,Gas CT,AVA,WECC
Rathdrum_2,Gas CT,AVA,WECC
RathdrumCC-Total,Gas CC,AVA,WECC
Rawhide_1,Coal,PSCO,WECC
Rawhide_A,Gas CT,PSCO,WECC
Rawhide_B,Gas CT,PSCO,WECC
Rawhide_C,Gas CT,PSCO,WECC
Rawhide_D,Gas CT,PSCO,WECC
Rawhide_F,Gas CT,PSCO,WECC
Ray_D_Nixon_1,Coal,WACM,WECC
Ray_D_Nixon_GT1,Gas CT,WACM,WECC
Ray_D_Nixon_GT2,Gas CT,WACM,WECC
Ray_Elementary1,PV,AZPS,WECC
Ray_High3,PV,AZPS,WECC
Ray_Primary2,PV,AZPS,WECC
Raymond,Hydro,AESO,WECC
RCWMD_LF,Biomass,CISC,WECC
RE_Bagdad,PV,AZPS,WECC
RE-Ajo,PV,AZPS,WECC
ReardanTwin,Wind,BPAT,WECC
RECTOR_Agg,Hydro,CISC,WECC
Red_Bluff_IC1,Steam,CIPV,WECC
Red_Bluff_IC10,Steam,CIPV,WECC
Red_Bluff_IC11,Steam,CIPV,WECC
Red_Bluff_IC12,Steam,CIPV,WECC
Red_Bluff_IC13,Steam,CIPV,WECC
Red_Bluff_IC14,Steam,CIPV,WECC
Red_Bluff_IC15,Steam,CIPV,WECC
Red_Bluff_IC16,Steam,CIPV,WECC
Red_Bluff_IC2,Steam,CIPV,WECC
Red_Bluff_IC3,Steam,CIPV,WECC
Red_Bluff_IC4,Steam,CIPV,WECC
Red_Bluff_IC5,Steam,CIPV,WECC
Red_Bluff_IC6,Steam,CIPV,WECC
Red_Bluff_IC7,Steam,CIPV,WECC
Red_Bluff_IC8,Steam,CIPV,WECC
Red_Bluff_IC9,Steam,CIPV,WECC
Red_Mesa,Wind,PNM,WECC
Red_Mountain_1,Hydro,CISC,WECC
ReddingPower1,Gas CT,BANC,WECC
ReddingPower2,Gas CT,BANC,WECC
ReddingPower3,Gas CT,BANC,WECC
ReddingPowerCC-Total,Gas CC,BANC,WECC
RedHawkCC1-Total,Gas CC,AZPS,WECC
RedHawkCC2-Total,Gas CC,AZPS,WECC
Redlands,Hydro,PSCO,WECC
Redlands_RT,PV,CISC,WECC
REDWATER_GT_1,Gas CT,AESO,WECC
Reeves_1,Other,PNM,WECC
Reeves_2,Other,PNM,WECC
Reeves_3,Gas CT,PNM,WECC
Rehnu_UASTP_1,PV,TEPC,WECC
res_cool_iid,DR,IID,WECC
res_cool_ldwp,DR,LDWP,WECC
res_cool_pge_bay,DR,CIPB,WECC
res_cool_pge_vly,DR,CIPV,WECC
res_cool_sce,DR,CISC,WECC
res_cool_sdge,DR,CISD,WECC
res_cool_smud,DR,BANC,WECC
res_cool_tidc,DR,TIDC,WECC
res_heat_iid,DR,IID,WECC
res_heat_ldwp,DR,LDWP,WECC
res_heat_pge_bay,DR,CIPB,WECC
res_heat_pge_vly,DR,CIPV,WECC
res_heat_sce,DR,CISC,WECC
res_heat_sdge,DR,CISD,WECC
res_heat_smud,DR,BANC,WECC
res_heat_tidc,DR,TIDC,WECC
Revelstoke_1,Hydro,BCHA,WECC
Revelstoke_2,Hydro,BCHA,WECC
Revelstoke_3,Hydro,BCHA,WECC
Revelstoke_4,Hydro,BCHA,WECC
Revelstoke_5,Hydro,BCHA,WECC
Reynolds,Hydro,IPTV,WECC
RHONDO,Hydro,CISC,WECC
RialtoPV,PV,CISC,WECC
RiceSolarEnergy,CSP,WALC,WECC
RichardBurdete1,Geothermal,SPPC,WECC
RichardBurdete2,Geothermal,SPPC,WECC
RichmondCgn1,Steam,CIPB,WECC
RichmondCgn2,Steam,CIPB,WECC
RichmondRefinery-5,Steam,CIPB,WECC
Ridge_Crest,Wind,PSCO,WECC
Ridgeline_1,Wind,SPPC,WECC
RifleCC-Total,Gas CC,WACM,WECC
Rim_View_1,Hydro,IPMV,WECC
RimRockEnergy,Wind,NWMT,WECC
Rio_Hondo_1,Hydro,CISC,WECC
RioBravo_Hydro1,Hydro,CIPV,WECC
RioBravo_Hydro2,Hydro,CIPV,WECC
RioBravoFresno,Biomass,CIPV,WECC
RioBravoRocklin,Biomass,CIPV,WECC
RioGrande8,Other,EPE,WECC
RioGrande9,Gas CT,EPE,WECC
RioOso_QF,Hydro,CIPV,WECC
Ripon_Mill_GEN1,CHP-QF,CIPV,WECC
Ripon1,Gas CT,BANC,WECC
Ripon2,Gas CT,BANC,WECC
River_Mill_1,Hydro,PGE,WECC
River_Mill_2,Hydro,PGE,WECC
River_Mill_3,Hydro,PGE,WECC
River_Mill_4,Hydro,PGE,WECC
River_Mill_5,Hydro,PGE,WECC
River_Road,Gas CC,BPAT,WECC
Riverbend_LF1,Biomass,BPAT,WECC
Riverbend_LF2,Biomass,BPAT,WECC
Riverbend_LF3,Biomass,BPAT,WECC
Riverbend_LF4,Biomass,BPAT,WECC
Riverbend_LF5,Biomass,BPAT,WECC
Riverbend_LF6,Biomass,BPAT,WECC
RiversideEastPV-1,PV,CISC,WECC
RiversideEastPV-2,PV,CISC,WECC
RiversideEastPV-3,PV,CISC,WECC
RiversideERC1,Gas CT,CISC,WECC
RiversideERC2,Gas CT,CISC,WECC
RiversideERC3,Gas CT,CISC,WECC
RiversideERC4,Gas CT,CISC,WECC
Riverview_EC,Gas CT,CIPB,WECC
Roaring_Creek1,Hydro,BANC,WECC
Robbs_Peak_1,Hydro,BANC,WECC
Rock_Creek_H1,Hydro,CIPV,WECC
Rock_Creek_H2,Hydro,CIPV,WECC
Rock_Creek_I1,Hydro,IPMV,WECC
Rock_Creek_II1,Hydro,IPMV,WECC
Rock_Creek_LP1,Hydro,CIPV,WECC
Rock_Creek_LP2,Hydro,CIPV,WECC
Rock_Island_A,Hydro,CHPD,WECC
Rock_Island_B_1,Hydro,CHPD,WECC
Rock_Island_B_2,Hydro,CHPD,WECC
Rock_Island_B_3,Hydro,CHPD,WECC
Rock_Island_B_4,Hydro,CHPD,WECC
Rock_Island_B_5,Hydro,CHPD,WECC
Rock_Island_B_6,Hydro,CHPD,WECC
Rock_Island_B_7,Hydro,CHPD,WECC
Rock_Island_B_8,Hydro,CHPD,WECC
Rock_Island_B_9,Hydro,CHPD,WECC
Rock_Island_B10,Hydro,CHPD,WECC
Rock_Island_U_1,Hydro,CHPD,WECC
Rock_Island_U_2,Hydro,CHPD,WECC
Rock_Island_U_3,Hydro,CHPD,WECC
Rock_Island_U_4,Hydro,CHPD,WECC
Rock_Island_U_5,Hydro,CHPD,WECC
Rock_Island_U_6,Hydro,CHPD,WECC
Rock_Island_U_7,Hydro,CHPD,WECC
Rock_Island_U_8,Hydro,CHPD,WECC
Rock_River,Wind,PAWY,WECC
RockCreekDairy1,Biomass,IPMV,WECC
RockCreekDairy2,Biomass,IPMV,WECC
Rockland,Wind,IPFE,WECC
Rockwood_1,Gas CT,IID,WECC
Rockwood_2,Gas CT,IID,WECC
Rocky_Brook,Hydro,BPAT,WECC
Rocky_Ford_IC1,Other,PSCO,WECC
Rocky_Ford_IC2,Other,PSCO,WECC
Rocky_Ford_IC3,Other,PSCO,WECC
Rocky_Ford_IC4,Other,PSCO,WECC
Rocky_Ford_IC5,Other,PSCO,WECC
Rocky_Reach_C_1,Hydro,CHPD,WECC
Rocky_Reach_C_2,Hydro,CHPD,WECC
Rocky_Reach_C_3,Hydro,CHPD,WECC
Rocky_Reach_C_4,Hydro,CHPD,WECC
Rocky_Reach_C_5,Hydro,CHPD,WECC
Rocky_Reach_C_6,Hydro,CHPD,WECC
Rocky_Reach_C_7,Hydro,CHPD,WECC
Rocky_Reach_C_8,Hydro,CHPD,WECC
Rocky_Reach_C_9,Hydro,CHPD,WECC
Rocky_Reach_C10,Hydro,CHPD,WECC
Rocky_Reach_C11,Hydro,CHPD,WECC
RockyMtnCC-Total,Gas CC,PSCO,WECC
Roger_Road,PV,TEPC,WECC
Rolling_Hills_1,Wind,PAWY,WECC
Rollins,Hydro,CIPV,WECC
Roosevelt,Hydro,SRP,WECC
RooseveltBioCC-Total,Biomass,BPAT,WECC
RooseveltBiogas1,Biomass,BPAT,WECC
RooseveltBiogas2,Biomass,BPAT,WECC
RooseveltBiogas3,Biomass,BPAT,WECC
RooseveltBiogas4,Biomass,BPAT,WECC
RooseveltBiogas5,Biomass,BPAT,WECC
Roseburg_Forest,Biomass,PACW,WECC
RoseburgBiomass,Biomass,PACW,WECC
Roseville_1,Gas CT,BANC,WECC
Roseville_2,Gas CT,BANC,WECC
RosevilleEPCC-Total,Gas CC,BANC,WECC
Ross_41,Hydro,SCL,WECC
Ross_42,Hydro,SCL,WECC
Ross_43,Hydro,SCL,WECC
Ross_44,Hydro,SCL,WECC
Round_Butte_1,Hydro,PGE,WECC
Round_Butte_2,Hydro,PGE,WECC
Round_Butte_3,Hydro,PGE,WECC
Roza_1,Hydro,BPAT,WECC
RpsCA-0019,Biomass,IID,WECC
RpsCA-0020,Biomass,CISC,WECC
RpsCA-0021,Biomass,CISC,WECC
RpsCA-0022,Biomass,CIPB,WECC
RpsCA-0023,Biomass,CIPV,WECC
RpsCA-0024,PV,BANC,WECC
RpsCA-0025,PV,CIPV,WECC
RpsCA-0026,Biomass,CIPV,WECC
RpsCA-0032,PV,CIPV,WECC
RpsCA-0035,Geothermal,CIPV,WECC
RpsCA-0036,PV,CISC,WECC
RpsCA-0038,PV,CISC,WECC
RpsCA-0039,PV,CISC,WECC
RpsCA-0040,PV,IID,WECC
RpsCA-0041,PV,CISC,WECC
RpsCA-0042,Wind,LDWP,WECC
RpsCA-0046,Wind,CISC,WECC
RpsCA-0047,PV,CISC,WECC
RpsCA-0048,PV,IID,WECC
RpsCA-0049,Biomass,CIPV,WECC
RpsCA-0050,Biomass,CIPV,WECC
RpsCA-0051,PV,CIPV,WECC
RpsCA-0053,PV,CIPV,WECC
RpsCA-0054,PV,CISC,WECC
RpsCA-0055,PV,CISC,WECC
RpsCA-0056,PV,CISC,WECC
RpsCA-0057,PV,CISC,WECC
RpsCA-0059,PV,CISC,WECC
RpsCA-0064,Biomass,CISC,WECC
RpsCA-0067,Geothermal,SPPC,WECC
RpsCA-0068,Geothermal,CISC,WECC
RpsCA-0069,PV,CISC,WECC
RpsCA-0070,PV,CIPV,WECC
RpsCA-0071,Wind,AESO,WECC
RpsCA-0072,Wind,AESO,WECC
RpsCA-0073,Wind,AESO,WECC
RpsCA-0074,PV,CISC,WECC
RpsCA-0076,PV,CISD,WECC
RpsCA-0077,PV,CISD,WECC
RpsCA-0078,PV,IID,WECC
RpsCA-0079,PV,CISD,WECC
RpsCA-0080,Geothermal,IID,WECC
RpsCA-0083,PV,CISC,WECC
RpsCA-0085,Wind,CISC,WECC
RpsCA-0086,Wind,CISC,WECC
RpsCA-0087,PV,CISC,WECC
RpsCA-0089,PV,CISC,WECC
RpsCA-0091,PV,CIPV,WECC
RpsCA-0092,Wind,CISC,WECC
RpsCA-0093,PV,CISC,WECC
RpsCA-0098,PV,CIPV,WECC
RpsCA-0099,PV,CIPV,WECC
RpsCA-0100,PV,CIPV,WECC
RpsCA-0101,PV,CIPV,WECC
RpsCA-0102,PV,CIPV,WECC
RpsCA-0103,PV,CIPV,WECC
RpsCA-0104,PV,CIPV,WECC
RpsCA-0105,PV,CIPV,WECC
RpsCA-0106,PV,CIPV,WECC
RpsCA-0107,PV,CIPV,WECC
RpsCA-0108,PV,CIPV,WECC
RpsCA-0109,PV,CIPV,WECC
RpsCA-0110,PV,CIPV,WECC
RpsCA-0111,PV,CIPV,WECC
RpsCA-0112,PV,CIPV,WECC
RpsCA-0113,PV,CIPV,WECC
RpsCA-0114,PV,CIPV,WECC
RpsCA-0115,PV,CIPV,WECC
RpsCA-0116,PV,CIPV,WECC
RpsCA-0117,PV,CIPV,WECC
RpsCA-0118,PV,CIPV,WECC
RpsCA-0119,PV,CIPV,WECC
RpsCA-0120,PV,CIPV,WECC
RpsCA-0121,PV,CIPV,WECC
RpsCA-0122,PV,CISC,WECC
RpsCA-0123,PV,CISC,WECC
RpsCA-0124,PV,CISC,WECC
RpsCA-0125,PV,CISC,WECC
RpsCA-0126,PV,CISC,WECC
RpsCA-0127,PV,CIPV,WECC
RpsCA-0128,PV,CIPV,WECC
RpsCA-0129,PV,CIPV,WECC
RpsCA-0130,PV,CISC,WECC
RpsCA-0131,PV,CIPV,WECC
RpsCA-0132,PV,CIPV,WECC
RpsCA-0133,PV,CISC,WECC
RpsCA-0134,PV,CISC,WECC
RpsCA-0135,PV,CISC,WECC
RpsCA-0136,PV,CISC,WECC
RpsCA-0137,PV,CIPV,WECC
RpsCA-0138,PV,CIPV,WECC
RpsCA-0139,PV,CIPV,WECC
RpsCA-0140,PV,CIPV,WECC
RpsCA-0141,PV,CIPV,WECC
RpsCA-0142,PV,CIPV,WECC
RpsCA-0143,PV,CIPV,WECC
RpsCA-0144,PV,CIPV,WECC
RpsCA-0145,PV,CIPV,WECC
RpsCA-0146,PV,CIPV,WECC
RpsCA-0147,PV,CIPV,WECC
RpsCA-0148,PV,CIPV,WECC
RpsCA-0149,PV,CIPV,WECC
RpsCA-0150,PV,CIPV,WECC
RpsCA-0151,PV,CIPV,WECC
RpsCA-0152,PV,CIPV,WECC
RpsCA-0153,PV,CIPV,WECC
RpsCA-0154,PV,CIPV,WECC
RpsCA-0155,PV,CIPV,WECC
RpsCA-0156,PV,CIPV,WECC
RpsCA-0157,PV,CIPV,WECC
RpsCA-0158,PV,CIPV,WECC
RpsCA-0159,PV,CIPV,WECC
RpsCA-0160,PV,CIPV,WECC
RpsCA-0161,PV,CIPV,WECC
RpsCA-0162,PV,CISC,WECC
RpsCA-0163,PV,CISC,WECC
RpsCA-0164,PV,CIPV,WECC
RpsCA-0165,PV,CIPV,WECC
RpsCA-0166,PV,CIPV,WECC
RpsCA-0167,PV,CIPV,WECC
RpsCA-0168,PV,CIPV,WECC
RpsCA-0169,PV,CIPV,WECC
RpsCA-0170,PV,CIPV,WECC
RpsCA-0171,PV,CIPV,WECC
RpsCA-0172,PV,CIPV,WECC
RpsCA-0173,PV,CIPV,WECC
RpsCA-0174,PV,CIPV,WECC
RpsCA-0175,PV,CIPV,WECC
RpsCA-0176,PV,CIPV,WECC
RpsCA-0177,PV,CISC,WECC
RpsCA-0178,PV,CISC,WECC
RpsCA-0179,PV,CIPV,WECC
RpsCA-0180,PV,CISC,WECC
RpsCA-0181,PV,CISC,WECC
RpsCA-0182,PV,CIPV,WECC
RpsCA-0183,PV,CIPV,WECC
RpsCA-0184,PV,CISD,WECC
RpsCA-0185,PV,CISD,WECC
RpsCA-0186,PV,CISC,WECC
RpsCA-0187,PV,CISC,WECC
RpsCA-0188,PV,CISC,WECC
RpsCA-0189,PV,CISC,WECC
RpsCA-0190,PV,CISC,WECC
RpsCA-0191,PV,CISC,WECC
RpsCA-0192,PV,CISC,WECC
RpsCA-0193,PV,CISC,WECC
RpsCA-0194,PV,CISC,WECC
RpsCA-0195,PV,CISC,WECC
RpsCA-0196,PV,CISC,WECC
RpsCA-0197,PV,CISC,WECC
RpsCA-0198,PV,CISC,WECC
RpsCA-0199,PV,CISC,WECC
RpsCA-0200,PV,CISC,WECC
RpsCA-0201,PV,CISC,WECC
RpsCA-0202,PV,CISC,WECC
RpsCA-0203,PV,CISC,WECC
RpsCA-0204,PV,CISC,WECC
RpsCA-0205,PV,CISC,WECC
RpsCA-0206,PV,CISC,WECC
RpsCA-0207,PV,CISC,WECC
RpsCA-0208,PV,CISC,WECC
RpsCA-0209,PV,CISC,WECC
RpsCA-0210,PV,CISC,WECC
RpsCA-0211,PV,CISC,WECC
RpsCA-0212,PV,CISC,WECC
RpsCA-0213,PV,CISC,WECC
RpsCA-0214,PV,CISC,WECC
RpsCA-0215,PV,CISC,WECC
RpsCA-0216,PV,CISC,WECC
RpsCA-0217,PV,CISC,WECC
RpsCA-0218,PV,CISC,WECC
RpsCA-0219,PV,CISC,WECC
RpsCA-0220,PV,CISC,WECC
RpsCA-0221,PV,CISC,WECC
RpsCA-0222,PV,CISC,WECC
RpsCA-0223,PV,CISC,WECC
RpsCA-0224,PV,CISC,WECC
RpsCA-0225,PV,CISD,WECC
RpsCA-0226,PV,CIPB,WECC
RpsCA-0227,PV,CIPB,WECC
RpsCA-0228,PV,CIPB,WECC
RpsCA-0229,PV,CIPB,WECC
RpsCA-0230,PV,CIPB,WECC
RpsCA-0231,PV,CIPB,WECC
RpsCA-0232,PV,CIPB,WECC
RpsCA-0233,PV,CIPB,WECC
RpsCA-0234,PV,CIPB,WECC
RpsCA-0235,PV,CIPB,WECC
RpsCA-0236,PV,CIPB,WECC
RpsCA-0237,PV,CIPB,WECC
RpsCA-0238,PV,CIPB,WECC
RpsCA-0239,PV,CIPB,WECC
RpsCA-0240,PV,CIPB,WECC
RpsCA-0241,PV,CIPB,WECC
RpsCA-0242,PV,CIPB,WECC
RpsCA-0243,PV,CIPB,WECC
RpsCA-0244,PV,CIPB,WECC
RpsCA-0245,PV,CIPB,WECC
RpsCA-0246,PV,CIPB,WECC
RpsCA-0247,PV,CIPB,WECC
RpsCA-0248,PV,CIPB,WECC
RpsCA-0249,PV,CIPB,WECC
RpsCA-0250,PV,CISC,WECC
RpsCA-0251,PV,CIPV,WECC
RpsCA-0252,PV,CIPV,WECC
RpsCA-0253,PV,CIPV,WECC
RpsCA-0254,PV,CIPV,WECC
RpsCA-0255,PV,CIPV,WECC
RpsCA-0256,PV,CIPV,WECC
RpsCA-0257,PV,CIPV,WECC
RpsCA-0258,PV,CISC,WECC
RpsCA-0261,PV,CISC,WECC
RpsCA-0262,PV,CISD,WECC
RpsCA-0263,PV,CISD,WECC
RpsCA-0264,PV,CISD,WECC
RpsCA-0265,PV,CISD,WECC
RpsCA-0266,PV,CISD,WECC
RpsCA-0267,PV,CISD,WECC
RpsCA-0268,PV,CISD,WECC
RpsCA-0269,PV,CISD,WECC
RpsCA-0270,PV,CISD,WECC
RpsCA-0271,PV,CISC,WECC
RpsCA-0272,PV,CISC,WECC
RpsCA-0273,PV,CISC,WECC
RpsCA-0274,PV,CISC,WECC
RpsCA-0275,PV,CISC,WECC
RpsCA-0276,PV,CISC,WECC
RpsCA-0277,PV,CISC,WECC
RpsCA-0278,PV,CIPV,WECC
RpsCA-0279,PV,CIPV,WECC
RpsCA-0280,PV,CIPV,WECC
RpsCA-0281,PV,CIPV,WECC
RpsCA-0282,PV,CIPV,WECC
RpsCA-0283,PV,CIPV,WECC
RpsCA-0284,PV,CIPV,WECC
RpsCA-0285,PV,CIPV,WECC
RpsCA-0286,PV,CIPB,WECC
RpsCA-0287,PV,CIPB,WECC
RpsCA-0288,PV,CIPV,WECC
RpsCA-0289,PV,CIPV,WECC
RpsCA-0290,PV,CIPV,WECC
RpsCA-0291,PV,CIPV,WECC
RpsCA-0292,PV,CIPV,WECC
RpsCA-0293,PV,CISC,WECC
RpsCA-0294,PV,CISD,WECC
RpsCA-0295,PV,CISC,WECC
RpsCA-0296,PV,CISC,WECC
RpsCA-0297,PV,CISC,WECC
RpsCA-0298,PV,CISC,WECC
RpsCA-0299,PV,CISC,WECC
RpsCA-0934,PV,CIPV,WECC
RpsCA-0935,Wind,CIPV,WECC
RpsCA-0936,Biomass,CIPB,WECC
RpsCA-0937,PV,BANC,WECC
RpsCA-0939,PV,CIPV,WECC
RpsCA-0940,PV,CIPV,WECC
RpsCA-0942,Geothermal,CISC,WECC
RpsCA-0943,Wind,CISC,WECC
RpsCA-0944,PV,CISC,WECC
RpsCA-0945,PV,CISC,WECC
RpsCA-0946,PV,CISC,WECC
RpsCA-0947,PV,CISC,WECC
RpsCA-0948,PV,CISC,WECC
RpsCA-0949,Wind,CISC,WECC
RpsCA-0950,Geothermal,CISC,WECC
RpsCA-0951,PV,CISD,WECC
RpsCA-0952,PV,CISD,WECC
RpsCA-0953,PV,IID,WECC
RpsCA-0954,PV,IID,WECC
RpsCA-0955,PV,IID,WECC
RpsCA-0956,Geothermal,IID,WECC
RpsCA-0957,Geothermal,IID,WECC
RpsCA-0958,Geothermal,IID,WECC
RpsCA-0959,PV,CIPV,WECC
Ruedi_1,Hydro,PSCO,WECC
RuggedSolarLLC1,CSP,CISD,WECC
Rundle1_1,Hydro,AESO,WECC
Rundle2_2,Hydro,AESO,WECC
Rupert_Cgn,Gas CC,IPMV,WECC
Rupert_GT_1,Gas CT,BCHA,WECC
Rupert_GT_2,Gas CT,BCHA,WECC
Rush_Creek_1,Hydro,CISC,WECC
Rush_Creek_2,Hydro,CISC,WECC
Ruskin_1,Hydro,BCHA,WECC
Ruskin_2,Hydro,BCHA,WECC
Ruskin_3,Hydro,BCHA,WECC
Russell_D_smith,Hydro,SCL,WECC
Russell_Wind,Wind,CIPV,WECC
RussellCityCC-Total,Gas CC,CIPB,WECC
RutherfordCrk1,Hydro,BCHA,WECC
RutherfordCrk2,Hydro,BCHA,WECC
Ruxton_Park_1,Hydro,WACM,WECC
RV_Apex,PV,NEVP,WECC
Ryan1,Hydro,NWMT,WECC
Ryan2_Upgrd,Hydro,NWMT,WECC
Ryan3,Hydro,NWMT,WECC
Ryan4_Upgrd,Hydro,NWMT,WECC
Ryan5,Hydro,NWMT,WECC
Ryan6,Hydro,NWMT,WECC
Ryegrass,Wind,IPTV,WECC
S.CranberryCrk1,Hydro,BCHA,WECC
S.CranberryCrk2,Hydro,BCHA,WECC
S.CranberryCrk3,Hydro,BCHA,WECC
S.CranberryCrk4,Hydro,BCHA,WECC
S.Sutton_Creek,Hydro,BCHA,WECC
S_E_Hazelton1,Hydro,IPMV,WECC
S_E_Hazelton2,Hydro,IPMV,WECC
S_E_Hazelton3,Hydro,IPMV,WECC
S_Slocan_1,Hydro,BCHA,WECC
S_Slocan_2,Hydro,BCHA,WECC
S_Slocan_3,Hydro,BCHA,WECC
Saddle_Mountain,PV,AZPS,WECC
Sagebrush_1,Hydro,IPMV,WECC
SagebrushWind,Wind,BPAT,WECC
Saguaro_1,Other,AZPS,WECC
Saguaro_2,Other,AZPS,WECC
Saguaro_PV1,PV,AZPS,WECC
SaguaroAZ1,Gas CT,AZPS,WECC
SaguaroAZ2,Gas CT,AZPS,WECC
SaguaroCTG1,Gas CT,NEVP,WECC
SaguaroCTG2,Gas CT,NEVP,WECC
SaguaroCTG3,Gas CT,NEVP,WECC
SaguaroGE1,Gas CT,AZPS,WECC
Sahko_1,Hydro,IPMV,WECC
SAIT_1,Gas CT,AESO,WECC
SakwiCreek,Hydro,BCHA,WECC
Salida_1,Hydro,PSCO,WECC
Salida_2,Hydro,PSCO,WECC
SalinasRiverCgn,CHP-QF,CIPV,WECC
SalkInstitute,Gas CT,CISD,WECC
Salmon_Falls,Wind,IPMV,WECC
Salt_Springs_1,Hydro,CIPV,WECC
Salt_Springs_2,Hydro,CIPV,WECC
Salt_Wells1,Geothermal,SPPC,WECC
Salt_Wells2,Geothermal,SPPC,WECC
Salton13a,Geothermal,IID,WECC
Salton3a,Geothermal,IID,WECC
Salton4a,Geothermal,IID,WECC
Salton5a,Geothermal,IID,WECC
SaltonSea1,Geothermal,IID,WECC
SaltonSea2-1,Geothermal,IID,WECC
SaltonSea2-2,Geothermal,IID,WECC
SaltonSea2-3,Geothermal,IID,WECC
SaltonSea3,Geothermal,IID,WECC
SaltonSea4,Geothermal,IID,WECC
SaltonSea5,Geothermal,IID,WECC
San_Dimas_1,Hydro,CISC,WECC
San_Dimas_Wash,Hydro,CISC,WECC
San_Fernando_1,Hydro,CISC,WECC
San_Fernando_2,Hydro,CISC,WECC
San_Gabriel,Gas CT,CISC,WECC
SAN_JOAQUIN,Gas CT,CIPV,WECC
San_Joaquin_2_1,Hydro,CIPV,WECC
San_Joaquin_3_3,Hydro,CIPV,WECC
San_Joaquin_Cgn,CHP-QF,CIPV,WECC
San_Juan_1,Coal,PNM,WECC
San_Juan_4,Coal,PNM,WECC
SAN_MARCOS_LF,Biomass,CISD,WECC
Sand_Bar,Hydro,CIPV,WECC
SandDrag,PV,CIPV,WECC
SanEmidio-Empire,Geothermal,SPPC,WECC
SanFrancisq1_1A,Hydro,LDWP,WECC
SanFrancisq1-3,Hydro,LDWP,WECC
SanFrancisq1-4,Hydro,LDWP,WECC
SanFrancisq1-6,Hydro,LDWP,WECC
SanFrancisq2_1,Hydro,LDWP,WECC
SanFrancisq2_2,Hydro,LDWP,WECC
SanFrancisq2_3,Hydro,LDWP,WECC
SanGabrielHydroU1,Hydro,CISC,WECC
SanGabrielHydroU2,Hydro,CISC,WECC
SanJoaquin1A,Hydro,CIPV,WECC
SanJoseCgn,Gas CT,CIPB,WECC
SanLuisValleySolar,PV,PSCO,WECC
SanMarcosEnrgy,Biomass,CISD,WECC
Santa_Ana_3_1,Hydro,CISC,WECC
Santa_Ana1-1,Hydro,CISC,WECC
SANTA_CLARA,Biomass,CISC,WECC
Santa_ClaraCgn1,Gas CT,CIPB,WECC
Santa_ClaraCgn2,Gas CT,CIPB,WECC
Santa_ClaraWGNS,Wind,CIPB,WECC
Santa_Cruz1,Biomass,CIPV,WECC
Santa_Cruz2,Biomass,CIPV,WECC
Santa_Cruz3,Biomass,CIPV,WECC
Santa_Felicia1,Hydro,CISC,WECC
Santa_Felicia2,Hydro,CISC,WECC
Santa_Maria_Cgn,Gas CT,CIPV,WECC
Santa_Maria_LFG,Biomass,CIPV,WECC
SantaAna1-2,Hydro,CISC,WECC
SantaAna1-3,Hydro,CISC,WECC
SantaAna1-4,Hydro,CISC,WECC
SantaCruzEnergy,Biomass,CIPV,WECC
SantaCruzHigh,PV,TEPC,WECC
